Unnamed: 0,name,locality,Preprocessed
1042,Putrajaya Hospital,Putrajaya,"['came', 'accompany', 'brother', 'ed', 'got', 'involved', 'accident', 'waiting', 'time', 'par', 'like', 'public', 'hospital', 'around', 'hour', 'doctor', 'could', 'attend', 'brother', 'parking', 'space', 'limited', 'nothing', 'done', 'could', 'improved', 'cafeteria', 'clean', 'lot', 'uncleaned', 'table', 'spillage', 'near', 'drink', 'station', 'toilet', 'ed', 'bad', 'shape', 'faucet', 'damaged', 'good', 'experience', 'hospital', 'quick', 'diagnostic', 'imaging', 'wait', 'doctor', 'arrive', 'diagnose', 'bad', 'experience', 'chased', 'security', 'guard', 'simply', 'waiting', 'nearby', 'seating', 'area', 'front', 'ed', 'reason', 'solely', 'ed', 'patient', 'prohibition', 'sign', 'whatsoever', 'put', 'place', 'else', 'next', 'kin', 'wait', 'waiting', 'hour', 'squat', 'front', 'ed', 'entrance', 'make', 'matter', 'worse', 'right', 'brother', 'discharge', 'ed', 'request', 'simple', 'discharge', 'note', 'simply', 'brushed', 'rudely', 'doctor', 'duty', 'past', 'pm', 'shift', 'change', 'said', 'paying', 'rm', 'expect', 'much', 'requesting', 'thing', 'else', 'would', 'need', 'note', 'brother', 'civil', 'servant', 'best', 'public', 'doctor', 'disappointment', 'tbh']"
1043,Putrajaya Hospital,Putrajaya,"['going', 'hospital', 'ever', 'since', 'year', 'ago', 'still', 'rating', 'doctor', 'nurse', 'staff', 'professional', 'understanding', 'canteen', 'food', 'toilet', 'everything', 'well', 'maintained']"
1044,Putrajaya Hospital,Putrajaya,"['hospital', 'morning', 'wife', 'appointment', 'despite', 'high', 'patient', 'various', 'reason', 'must', 'say', 'entire', 'staff', 'including', 'security', 'guard', 'front', 'desk', 'receptionist', 'doctor', 'staff', 'pharmacy', 'r', 'wonderful', 'ppl', 'job', 'best', 'may', 'allah', 'swt', 'bless', 'send', 'thanks', 'gratitude', 'entire', 'hospital', 'staff', 'keep', 'good', 'team', 'spirit']"
1045,Putrajaya Hospital,Putrajaya,"['biggest', 'regret', 'life', 'sending', 'son', 'hospital', 'putrajaya', 'lost', 'son', 'due', 'medical', 'negligence', 'hospital', 'irresponsible', 'nurse', 'doctor', 'take', 'care', 'fact', 'always', 'ignored', 'request', 'even', 'time', 'chitchatting', 'medical', 'negligence', 'caused', 'wound', 'infection', 'became', 'festered', 'big', 'wound', 'tortured', 'every', 'second', 'heart', 'stop', 'beating', 'unforgivable', 'pain', 'lost', 'family']"
1046,Putrajaya Hospital,Putrajaya,"['unfortunately', 'worst', 'experience', 'ever', 'emergency', 'service', 'inferior', 'proper', 'waiting', 'place', 'patient', 'treated', 'camp', 'like', 'war', 'regret', 'taking', 'sick', 'mom', 'upset', 'effort', 'take', 'treatment', 'caused', 'sickness', 'worsen', 'regret', 'much', 'disappointed', 'hospital', 'management']"
1047,Ting Specialist Clinic,Puchong,"['doctor', 'nice', 'receptionist', 'extremely', 'arrogant']"
1048,Ting Specialist Clinic,Puchong,"['seeing', 'least', 'year', 'used', 'nice', 'supportive', 'today', 'went', 'take', 'usual', 'month', 'med', 'took', 'month', 'ago', 'said', 'whatsapp', 'give', 'half', 'dose', 'lah', 'doctor', 'lower', 'patient', 'med', 'without', 'first', 'tall', 'long', 'hair', 'lady', 'counter', 'really', 'rude', 'disrespectful', 'elder']"
1049,Ting Specialist Clinic,Puchong,"['great', 'doctor', 'helped', 'much']"
1050,Ting Specialist Clinic,Puchong,"['doc', 'great', 'sometime', 'service', 'counter', 'friendly']"
1051,Ting Specialist Clinic,Puchong,"['doc', 'knowledgeable', 'field']"
1052,Precint 11 Putrajaya Health Clinic,Putrajaya,"['dr', 'chan', 'good', 'understanding', 'friendly']"
1053,Precint 11 Putrajaya Health Clinic,Putrajaya,"['pleasant', 'experience', 'friendly', 'nice', 'staff', 'esp', 'point', 'nak', 'msk', 'clinic', 'smpailah', 'pharmacist', 'oh', 'ya', 'make', 'sure', 'make', 'appointment', 'online', 'app', 'arrive', 'dah', 'settle']"
1054,Precint 11 Putrajaya Health Clinic,Putrajaya,"['came', 'documentation', 'liaised', 'pn', 'mastura', 'staff', 'awesomely', 'friendly']"
1055,Precint 11 Putrajaya Health Clinic,Putrajaya,"['good', 'service', 'frendly', 'staff']"
1056,Precint 11 Putrajaya Health Clinic,Putrajaya,"['nk', 'share', 'little', 'yea', 'better', 'sape', 'nk', 'appointment', 'near', 'patient', 'byk', 'sbb', 'mcm', 'story', 'made', 'online', 'appointment', 'system', 'wrote', 'minute', 'early', 'morning', 'arrived', 'later', 'called', 'check', 'everything', 'staff', 'xyah', 'ckp', 'lah', 'bad', 'service', 'know', 'problem']"
1057,CPC International,Bandar Baru Bangi,"['first', 'second', 'session', 'far', 'child', 'difficulty', 'handling', 'emotion', 'time', 'say', 'abt', 'center', 'service', 'pricey', 'first', 'session', 'charged', 'rm', 'child', 'counsellor', 'went', 'background', 'history', 'session', 'nd', 'session', 'diagnostic', 'test', 'also', 'charged', 'rm', 'session', 'abt', 'hr', 'rd', 'test', 'test', 'report', 'charge', 'abt', 'price', 'still', 'therapy', 'session', 'already', 'charging', 'u', 'abt', 'k']"
1058,Klinik Pakar Dr Yeoh & Dr Hazli Mental Health Specialist,Cheras,"['doctor', 'really', 'considerate', 'understanding', 'first', 'trip', 'cost', 'rm', 'med']"
1059,Klinik Pakar Dr Yeoh & Dr Hazli Mental Health Specialist,Cheras,"['dr', 'lee', 'cold', 'eye', 'contact', 'felt', 'unwelcomed', 'n', 'unheard']"
1060,Klinik Pakar Dr Yeoh & Dr Hazli Mental Health Specialist,Cheras,"['unprofessional', 'experience', 'dr', 'yeoh', 'nd', 'visit', 'please', 'accept', 'appointment', 'ready', 'deal', 'patient']"
1061,Klinik Pakar Dr Yeoh & Dr Hazli Mental Health Specialist,Cheras,['proffesional']
1062,Klinik Pakar Dr Yeoh & Dr Hazli Mental Health Specialist,Cheras,"['dr', 'yeoh', 'spoken', 'n', 'ecplain', 'whole', 'situation', 'emotion', 'n', 'feeling', 'parent', 'want', 'best', 'kid', 'well', 'gon', 'na', 'give', 'another', 'go', 'let', 'hope', 'best', 'cheer', 'dr', 'yeoh', 'hope', 'u', 'assist', 'getting', 'son', 'back', 'normal', 'sincere', 'apology', 'earlier', 'message', 'wud', 'caused', 'distress', 'dr', 'yeoh', 'colleague', 'overcome', 'emotion', 'god', 'bless']"
1063,Klinik Zubir Sdn. Bhd.,Bandar Baru Bangi,"['follow', 'timetable', 'klinik', 'always', 'closed', 'even', 'open', 'doctor', 'closed', 'inside', 'klinik', 'look', 'scary', 'renovation']"
1064,Klinik Zubir Sdn. Bhd.,Bandar Baru Bangi,"['dr', 'zubir', 'always', 'ready', 'listen', 'explain', 'better', 'comprehension', 'going', 'dr', 'zubir', 'way', 'year', 'back', 'till']"
1065,Klinik Zubir Sdn. Bhd.,Bandar Baru Bangi,"['dr', 'zubir', 'friendly', 'emphatic', 'dr', 'one', 'best', 'gp', 'town', 'went', 'simple', 'medical', 'check', 'went', 'great', 'length', 'explain', 'different', 'type', 'test', 'whether', 'useful', 'recommended', 'staff', 'friendly', 'well']"
1066,Klinik Zubir Sdn. Bhd.,Bandar Baru Bangi,"['went', 'due', 'allergic', 'dermatitis', 'dr', 'zubir', 'really', 'took', 'time', 'understand', 'condition', 'explained', 'possible', 'cause', 'treatment', 'day', 'treatment', 'see', 'skin', 'condition', 'improved', 'lot']"
1067,Klinik Zubir Sdn. Bhd.,Bandar Baru Bangi,"['doc', 'super', 'nice', 'young', 'doctor', 'polite', 'prescribed', 'cough', 'syrup', 'child']"
1068,Malaysian Mental Health Association,Petaling Jaya,"['visited', 'place', 'diagnostic', 'psychologist', 'let', 'tell', 'get', 'fooled', 'professional', 'looking', 'website', 'mmha', 'headquartered', 'literal', 'house', 'front', 'mosque', 'initially', 'surprised', 'see', 'kept', 'open', 'mind', 'still', 'look', 'forward', 'diagnostic', 'upon', 'reaching', 'greeted', 'receptionist', 'fidgety', 'easy', 'communicate', 'psychologist', 'came', 'minute', 'late', 'went', 'meet', 'met', 'psychologist', 'institute', 'psychologist', 'made', 'feel', 'incredibly', 'stressed', 'acted', 'intimidating', 'way', 'tried', 'explain', 'situation', 'note', 'provided', 'previous', 'therapist', 'want', 'listen', 'told', 'situation', 'treated', 'like', 'problem', 'minor', 'brushed', 'whining', 'also', 'mmha', 'intern', 'room', 'introduce', 'asked', 'grunted', 'said', 'worked', 'asked', 'lot', 'question', 'concern', 'matter', 'end', 'referred', 'mind', 'faculty', 'end', 'think', 'felt', 'worse', 'never', 'met', 'name', 'dr', 'navin', 'nair', 'l', 'narayanan', 'explain', 'accreditation', 'said', 'work', 'um', 'quick', 'google', 'search', 'show', 'psychiatrist', 'psychologist', 'study', 'psychology', 'medicine', 'note', 'physical', 'place', 'website', 'state', 'psychologist', 'accredited', 'even', 'receptionist', 'know', 'accredited', 'overall', 'negative', 'experience', 'recommend', 'seek', 'somewhere', 'else', 'come', 'place', 'last', 'resort', 'want', 'unprofessional', 'checkup', 'really', 'need', 'help', 'urgently', 'afford', 'pay', 'fee', 'offered', 'institute', 'go', 'ahead', 'come']"
1069,Malaysian Mental Health Association,Petaling Jaya,"['good', 'mental', 'health', 'wellness']"
1070,Malaysian Mental Health Association,Petaling Jaya,"['caregiver', 'programme', 'good']"
1071,Malaysian Mental Health Association,Petaling Jaya,"['highly', 'recommend', 'caregiver', 'education', 'course']"
1072,Malaysian Mental Health Association,Petaling Jaya,"['went', 'talk', 'understanding', 'mental', 'illness', 'conducted', 'malaysian', 'mental', 'health', 'association', 'staff', 'friendly']"
1073,Poliklinik An-Nisa' Cyberjaya,Cyberjaya,"['well', 'treated', 'big', 'thank', 'doctor', 'nurse']"
1074,Poliklinik An-Nisa' Cyberjaya,Cyberjaya,"['clinic', 'changed', 'name', 'klinik', 'dermissa', 'cyberjaya']"
1075,Poliklinik An-Nisa' Cyberjaya,Cyberjaya,"['son', 'went', 'circumcision', 'khatan', 'dr', 'afiq', 'professional', 'patiently', 'explaining', 'care', 'etc', 'nurse', 'also', 'friendly', 'thank', 'much']"
1076,Poliklinik An-Nisa' Cyberjaya,Cyberjaya,"['agree', 'others', 'said', 'sarcastic', 'male', 'doctor', 'migraine', 'fever', 'went', 'expect', 'female', 'doctor', 'got', 'male', 'doctor', 'yang', 'acah', 'sangat', 'annoying', 'prefer', 'klinik', 'azhar', 'dan', 'rakan', 'rakan', 'nearby']"
1077,Poliklinik An-Nisa' Cyberjaya,Cyberjaya,"['covid', 'test', 'reasonable', 'price', 'thank', 'dr', 'team']"
1078,BravuraMind,Subang Jaya,"['therapist', 'assigned', 'professional', 'patient', 'provides', 'career', 'coaching', 'cheaper', 'rate', 'compare', 'service', 'others', 'clinic', 'offer', 'really', 'affordable', 'rate', 'looking', 'therapy', 'career', 'coaching', 'ask', 'dr', 'ateff', 'recommended', 'professional']"
1079,BravuraMind,Subang Jaya,"['thank', 'dr', 'ateff', 'counsellor', 'went', 'see', 'marital', 'problem', 'month', 'ago', 'almost', 'divorce', 'dr', 'ateff', 'analyzed', 'problem', 'guided', 'u', 'solution', 'today', 'wife', 'found', 'back', 'feeling', 'first', 'time', 'fall', 'love']"
1080,BravuraMind,Subang Jaya,"['dr', 'ateff', 'mr', 'hakim', 'helpful', 'professional', 'remind', 'client', 'day', 'prior', 'appointment', 'date', 'highly', 'recommended', 'seeking', 'therapist', 'group', 'counselling', 'firm', 'company', 'looking', 'speaker', 'anyone', 'needing', 'help', 'cater', 'organisation', 'individual', 'married', 'couple', 'well', 'trained', 'clinical', 'psychologist', 'counsellor', 'thank', 'bravuramind', 'change', 'look', 'world', 'work']"
1081,BravuraMind,Subang Jaya,"['center', 'warm', 'welcoming', 'staff', 'psychologist', 'available', 'really', 'great', 'patient', 'would', 'recommend', 'place', 'anyone', 'looking', 'improve', 'mental', 'health', 'state', 'reasonably', 'priced', 'student', 'well', 'age', 'welcome', 'service']"
1082,BravuraMind,Subang Jaya,"['happy', 'recommend', 'psychology', 'therapy', 'counselling', 'centre', 'place', 'beautifully', 'set', 'therapy', 'need', 'conveniently', 'located', 'art', 'therapy', 'session', 'dr', 'ateff', 'really', 'healing', 'definitely', 'recommend', 'dr', 'ateff', 'service', 'well', 'experience', 'expertise']"
1083,Psychalife Consultant,Seri Kembangan,"['session', 'first', 'session', 'summer', 'express', 'felt', 'past', 'event', 'walking', 'wishing', 'cleansed', 'etc', 'point', 'feeling', 'avoiding', 'true', 'learnt', 'blame', 'happened', 'session', 'liberating', 'technique', 'recommendation', 'cleanse', 'energy', 'recommendation', 'supplementation', 'helped', 'along', 'way', 'still', 'homework', 'continuing', 'session', 'still', 'need', 'process', 'trauma', 'looking', 'forward', 'healing', 'journey', 'thank', 'summer']"
1084,Psychalife Consultant,Seri Kembangan,"['starting', 'healing', 'session', 'song', 'bowl', 'detailed', 'one', 'one', 'communication', 'brought', 'master', 'patient', 'order', 'know', 'daily', 'lifestyle', 'routine', 'directly', 'related', 'healing', 'session', 'master', 'start', 'explain', 'song', 'bowl', 'depth', 'anyway', 'believe', 'first', 'imbibe', 'new', 'knowledge', 'vital', 'logic', 'know', 'actually', 'going', 'affect', 'u', 'patient', 'one', 'one', 'talking', 'session', 'started', 'healing', 'session', 'relax', 'follow', 'every', 'instruction', 'given', 'master', 'need', 'enjoy', 'process', 'live', 'moment', 'session', 'pretty', 'helpful', 'especially', 'master', 'analyse', 'current', 'condition', 'mentally', 'physically', 'healing', 'session', 'somehow', 'master', 'provide', 'tip', 'solution', 'help', 'improve', 'condition', 'strongly', 'recommend', 'give', 'try', 'opportunity', 'follow', 'continue', 'joining', 'coming', 'song', 'bowl', 'healing', 'session', 'deserved', 'full', 'star', 'rating', 'thanks', 'much']"
1085,Psychalife Consultant,Seri Kembangan,"['seeking', 'way', 'calm', 'self', 'even', 'heal', 'self', 'best', 'way', 'found', 'town', 'best']"
1086,Psychalife Consultant,Seri Kembangan,"['thank', 'teacher', 'summer', 'guidance', 'deeper', 'understanding', 'learn', 'get', 'along', 'others', 'anxiety', 'tension', 'life', 'also', 'reduced']"
1087,Psychalife Consultant,Seri Kembangan,"['month', 'consultation', 'feel', 'great', 'experience', 'teacher', 'summer', 'listens', 'patiently', 'provides', 'assistance', 'guidance', 'based', 'personal', 'physical', 'psychological', 'condition', 'gradually', 'improves', 'life', 'living', 'habit', 'eating', 'habit']"
1088,Enrich Counselling & Therapy Centre,Puchong,"['best', 'service', 'ever']"
1089,PowerSub One-Stop Mental Health Care Services,Shah Alam,"['dr', 'suban', 'great', 'therapist', 'knowledgeable', 'kind', 'caring', 'patient', 'listening', 'problem', 'provided', 'great', 'solution', 'help', 'progress', 'better', 'staff', 'centre', 'friendly', 'well', 'strongly', 'recommended']"
1090,PowerSub One-Stop Mental Health Care Services,Shah Alam,"['doctor', 'patient', 'nice', 'clear', 'explanation', 'recommend']"
1091,PowerSub One-Stop Mental Health Care Services,Shah Alam,"['dr', 'subra', 'patience', 'listen', 'provide', 'good', 'solution', 'one', 'stop', 'solution', 'improving', 'mental', 'health']"
1092,PowerSub One-Stop Mental Health Care Services,Shah Alam,"['writing', 'unfettered', 'entry', 'shamble', 'visited', 'dr', 'suban', 'despite', 'widely', 'recognized', 'child', 'expert', 'efficient', 'capable', 'working', 'adult', 'also', 'young', 'gun', 'anxiety', 'opted', 'cognitive', 'behaviour', 'therapy', 'went', 'stringent', 'round', 'identify', 'problem', 'mentally', 'going', 'gaslighting', 'humiliation', 'politics', 'former', 'corporate', 'lost', 'confidence', 'story', 'one', 'point', 'disbelief', 'anguished', 'angry', 'vengeful', 'also', 'negative', 'regard', 'thinking', 'past', 'instead', 'moving', 'forward', 'wanting', 'hurt', 'people', 'well', 'name', 'calling', 'publicly', 'dr', 'suban', 'helped', 'identify', 'going', 'real', 'finding', 'lost', 'resulted', 'atrocious', 'state', 'mental', 'health', 'year', 'affected', 'current', 'work', 'also', 'developed', 'headache', 'unnecessary', 'stress', 'beginning', 'stated', 'needed', 'consultation', 'sport', 'purpose', 'outside', 'work', 'interest', 'mirror', 'athletic', 'mind', 'belief', 'system', 'routine', 'based', 'consistent', 'working', 'self', 'allows', 'work', 'dr', 'suban', 'using', 'cognitive', 'behaviour', 'therapy', 'easily', 'requires', 'dedication', 'exercise', 'cbt', 'journaling', 'daily', 'period', 'time', 'discovered', 'lost', 'sense', 'self', 'respect', 'self', 'love', 'year', 'stopped', 'believing', 'second', 'guessed', 'conscience', 'proved', 'gaslighting', 'effective', 'despite', 'former', 'colleague', 'finding', 'right', 'end', 'proof', 'validate', 'claim', 'take', 'revenge', 'refused', 'would', 'perjure', 'moral', 'ideal', 'safe', 'say', 'recovered', 'well', 'mindset', 'much', 'better', 'walk', 'tall', 'forth', 'routine', 'style', 'living', 'continuous', 'identification', 'problem', 'cbt', 'dr', 'suban', 'earned', 'forever', 'friendship', 'visit', 'time', 'time', 'highly', 'recommend', 'visiting', 'powersub', 'one', 'stop', 'mental', 'health', 'care', 'service', 'work', 'team', 'game', 'go', 'far', 'definitely', 'kid']"
1093,PowerSub One-Stop Mental Health Care Services,Shah Alam,"['excellent', 'service', 'child', 'psychologist', 'thank', 'dr', 'suban', 'helping', 'child', 'leading', 'right', 'path', 'giving', 'adequate', 'knowledge', 'child', 'happy', 'service', 'guidance', 'thank']"
1094,Ding Psychology Centre,Petaling Jaya,"['charged', 'rm', 'per', 'hour', 'total', 'rm', 'hour', 'chat', 'u', 'without', 'solution', 'give', 'written', 'report', 'verbal', 'diagnose', 'without', 'option', 'seek', 'alternative', 'help', 'commit', 'therapy', 'based', 'exorbitant', 'fee', 'expect', 'care', 'doctor', 'arrogance']"
1095,Ding Psychology Centre,Petaling Jaya,"['professional', 'service', 'provided', 'experienced', 'specialist', 'skillful', 'solving', 'problem', 'see', 'team', 'individual', 'high', 'visibility', 'expert', 'field', 'specialize', 'serving', 'people', 'common', 'characteristic', 'kid', 'dyslexia', 'issue', 'dyslexia', 'lesson', 'provided', 'helpful', 'child', 'improve', 'face', 'face', 'interaction', 'time', 'learning', 'new', 'knowledge']"
1096,Ding Psychology Centre,Petaling Jaya,"['centre', 'offer', 'good', 'psychological', 'service', 'psychologist', 'experience']"
1097,Ding Psychology Centre,Petaling Jaya,"['dont', 'bother', 'making', 'appointment', 'see', 'm', 'ding', 'wait', 'month', 'appointment', 'cancel', 'week']"
1098,Ding Psychology Centre,Petaling Jaya,"['experienced', 'psychologist', 'comfortable', 'environment', 'well', 'mannered', 'staff']"
1099,THE MIND FACULTY,Kuala Lumpur,"['session', 'dr', 'stephen', 'longer', 'hour', 'ago', 'writing', 'review', 'dr', 'stephen', 'incredibly', 'knowledgeable', 'professional', 'experienced', 'assured', 'challenge', 'going', 'nothing', 'ashamed', 'mentioned', 'website', 'first', 'session', 'dr', 'stephen', 'complete', 'psychiatric', 'evaluation', 'stigma', 'mental', 'health', 'malaysia', 'nervous', 'going', 'end', 'dr', 'stephen', 'created', 'safe', 'space', 'comfortable', 'accepting', 'problem', 'importantly', 'aware', 'change', 'treatment', 'patiently', 'discussed', 'issue', 'explained', 'whatever', 'understand', 'trouble', 'realising', 'highly', 'recommend', 'place', 'dr', 'stephen', 'looking', 'psychiatrist', 'actively', 'listens', 'help', 'patient', 'minute', 'consult', 'cost', 'rm', 'worth', 'every', 'ringgit']"
