,name,locality,state,address,rating,text
621,Semporna Hospital,Semporna,Sabah,"<span class=""extended-address"">Pekan Semporna</span>, <span class=""postal-code"">91308</span> <span class=""locality"">Semporna</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,"From 12pm to 4:25 now the number aren't even moving, bad service!!!!!!!!!!!"
622,Semporna Hospital,Semporna,Sabah,"<span class=""extended-address"">Pekan Semporna</span>, <span class=""postal-code"">91308</span> <span class=""locality"">Semporna</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",3,Government Hospital...ermm
623,University Malaysia Sabah,Kota Kinabalu,Sabah,"<span class=""street-address"">Jalan UMS</span>, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",3,"Ageing facilities, both academic and lodging. Located beside a highway that is under perpetual construction. Expect heavy traffic during rush hours."
624,University Malaysia Sabah,Kota Kinabalu,Sabah,"<span class=""street-address"">Jalan UMS</span>, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,"Hostel will suddenly no water no electric if u want come to study remember don't waste your money at hostel rent outside with your friend and I suggest ah please lah, school buy bigger water tank lah your uni so big no money spend money in water tank ah and pls let your website update lah your website server ah like 20 years ago server u know selalu cacat loh last but not least remember don't  try to stay hostel if get in u already  cannot refund ah remember all my junior if want to stay outside junior remember don't daftar into kolej yah just directly rent outside"
625,University Malaysia Sabah,Kota Kinabalu,Sabah,"<span class=""street-address"">Jalan UMS</span>, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",2,haha love the city there! will come back anytime soon!@@
626,University Malaysia Sabah,Kota Kinabalu,Sabah,"<span class=""street-address"">Jalan UMS</span>, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,"Universiti Malaysia Sabah (UMS) was officially established on 24 November 1994 as the ninth public university in Malaysia. The university is located on a 999-acre site at Sepanggar Bay in Kota Kinabalu in the Malaysian state of Sabah. With Mount Kinabalu and the South China Sea as its background, UMS is often considered as among the most beautiful campuses in Southeast Asia."
627,University Malaysia Sabah,Kota Kinabalu,Sabah,"<span class=""street-address"">Jalan UMS</span>, <span class=""postal-code"">88400</span> <span class=""locality"">Kota Kinabalu</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,The green of knowledge in the land of Borneo
628,Tawau Hospital,Tawau,Sabah,"<span class=""street-address"">67, Peti Surat</span>, <span class=""postal-code"">91007</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",1,"Nurse very rude, no patients, ask her help she scold you pulak"
629,Tawau Hospital,Tawau,Sabah,"<span class=""street-address"">67, Peti Surat</span>, <span class=""postal-code"">91007</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Good
630,Tawau Hospital,Tawau,Sabah,"<span class=""street-address"">67, Peti Surat</span>, <span class=""postal-code"">91007</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",4,profesional and follow the procedure
631,Tawau Hospital,Tawau,Sabah,"<span class=""street-address"">67, Peti Surat</span>, <span class=""postal-code"">91007</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,fast service and friendly staff
632,Tawau Hospital,Tawau,Sabah,"<span class=""street-address"">67, Peti Surat</span>, <span class=""postal-code"">91007</span> <span class=""locality"">Tawau</span>, <span class=""region"">Sabah</span>, <span class=""country-name"">Malaysia</span>",5,Humbled and caring medical professionals doing all theirs best to provide best cares for all the patients
633,Klinik Millenium,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",1,"Slow, expensive, and unprofessional staff. Won't be coming here ever again."
634,Klinik Millenium,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",3,Not bad
635,Klinik Millenium,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",5,Very professional and keep privacy confidential. Highly recommend for those who have anxiety with people.
636,Klinik Millenium,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",4,Experience doctor.
637,Klinik Millenium,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",1,Unfriendly Employees ...
638,Labuan Hospital,Labuan,Wilayah Persekutuan Labuan,"Peti Surat 81006 Labuan, WP Labuan, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Wilayah Persekutuan Labuan</span>, <span class=""country-name"">Malaysia</span>",4,Good service and hospitality. Need to upgrade in terms of your parking.
639,Labuan Hospital,Labuan,Wilayah Persekutuan Labuan,"Peti Surat 81006 Labuan, WP Labuan, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Wilayah Persekutuan Labuan</span>, <span class=""country-name"">Malaysia</span>",4,"The only hospital in Labuan, offering specialists cares in ambulatory or in-patient cares. Equipped with male, female, peadiatrics and intensive care wards with various supporting services (non-exhaustive list: medical laboratory, social work, occupational/physiotherapy, pharmacy, blood bank, forensic etc.). Decent food in the canteen"
640,Labuan Hospital,Labuan,Wilayah Persekutuan Labuan,"Peti Surat 81006 Labuan, WP Labuan, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Wilayah Persekutuan Labuan</span>, <span class=""country-name"">Malaysia</span>",4,Almost died here once! Thanks to the staff for keeping me alive!
641,Labuan Hospital,Labuan,Wilayah Persekutuan Labuan,"Peti Surat 81006 Labuan, WP Labuan, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Wilayah Persekutuan Labuan</span>, <span class=""country-name"">Malaysia</span>",5,Ok
642,Labuan Hospital,Labuan,Wilayah Persekutuan Labuan,"Peti Surat 81006 Labuan, WP Labuan, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Wilayah Persekutuan Labuan</span>, <span class=""country-name"">Malaysia</span>",4,"Fever and cough, during this period urghh"
643,Klinik Wilayah,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",4,I took my son to the clinic for food poisoning. Very friendly  staff and doctor
644,Klinik Wilayah,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",5,"Friendly staffs, waiting time is short, tq."
645,Klinik Wilayah,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",1,"Extremely bad service at the counter, workers speak very rudely towards patients. They also make fun of patients, when asked simple questions they dont want to reply.  Not professional at all, disappointed. They’re not busy doing their work, they’re busy gossiping instead. Please take action asap!"
646,Klinik Wilayah,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",1,I dont refer anyone goes here..bad service..
647,Klinik Wilayah,Labuan,Labuan Federal Territory,"<span class=""extended-address"">Bandar Labuan</span>, <span class=""postal-code"">87000</span> <span class=""locality"">Labuan</span>, <span class=""region"">Labuan Federal Territory</span>, <span class=""country-name"">Malaysia</span>",5,Fast & good service. This clinic have the cheapest price i've gone so far.
648,Saima Sabah M.D.,Downers Grove,Illinois,"<span class=""street-address"">3815 Highland Ave tower 2 suite 307</span>, <span class=""locality"">Downers Grove</span>, <span class=""region"">IL</span> <span class=""postal-code"">60515</span>, <span class=""country-name"">USA</span>",5,Excellent! Thank you for everything!
649,"Sabah Hadi, MD",Ashburn,Virginia,"<span class=""street-address"">44355 Premier Plaza#120</span>, <span class=""locality"">Ashburn</span>, <span class=""region"">VA</span> <span class=""postal-code"">20147</span>, <span class=""country-name"">USA</span>",5,"Very Good service!  Treat you like a decent human being, as all should. I would recommend this practice to anyone."
650,"Sabah Hadi, MD",Ashburn,Virginia,"<span class=""street-address"">44355 Premier Plaza#120</span>, <span class=""locality"">Ashburn</span>, <span class=""region"">VA</span> <span class=""postal-code"">20147</span>, <span class=""country-name"">USA</span>",5,"Thank you for your care, passion & available in all time & never been judgmental. I highly recommend to friends & family"
